Country_Code,Year,Crime_Count,Crime_Type
PSE,1998,45.0,Homicide
PSE,1999,54.0,Homicide
PSE,2000,42.0,Homicide
PSE,2001,56.0,Homicide
PSE,2002,85.0,Homicide
PSE,2004,96.0,Homicide
PSE,2005,83.0,Homicide
PSE,2008,47.0,Homicide
PSE,2009,44.0,Homicide
PSE,2010,39.0,Homicide
PSE,2011,30.0,Homicide
PSE,2012,24.0,Homicide
PSE,2013,24.0,Homicide
PSE,2014,24.0,Homicide
PSE,2015,30.0,Homicide
PSE,2016,19.0,Homicide
PSE,2017,24.0,Homicide
PSE,2018,17.0,Homicide
PSE,2019,16.0,Homicide
PSE,2020,18.0,Homicide
PSE,2021,34.0,Homicide
PSE,2022,33.0,Homicide
PAN,1990,278.0,Homicide
PAN,1991,294.0,Homicide
PAN,1992,311.0,Homicide
PAN,1993,308.0,Homicide
PAN,1994,323.0,Homicide
PAN,1995,377.0,Homicide
PAN,1996,248.0,Homicide
PAN,1997,315.0,Homicide
PAN,1998,281.0,Homicide
PAN,1999,285.0,Homicide
PAN,2000,299.0,Homicide
PAN,2001,306.0,Homicide
PAN,2002,376.0,Homicide
PAN,2003,337.0,Homicide
PAN,2004,308.0,Homicide
PAN,2005,364.0,Homicide
PAN,2006,221.0,Homicide
PAN,2007,279.0,Homicide
PAN,2008,493.0,Homicide
PAN,2009,562.0,Homicide
PAN,2010,460.0,Homicide
PAN,2011,549.0,Homicide
PAN,2012,637.0,Homicide
PAN,2013,663.0,Homicide
PAN,2014,604.0,Homicide
PAN,2015,471.0,Homicide
PAN,2016,405.0,Homicide
PAN,2017,378.0,Homicide
PAN,2018,401.0,Homicide
PAN,2019,480.0,Homicide
PAN,2020,500.0,Homicide
PAN,2021,550.0,Homicide
PAN,2022,499.0,Homicide
PAN,2023,556.0,Homicide
PNG,1998,502.0,Homicide
PNG,1999,450.0,Homicide
PNG,2000,465.0,Homicide
PNG,2001,436.0,Homicide
PNG,2002,470.0,Homicide
PNG,2003,609.0,Homicide
PNG,2005,603.0,Homicide
PNG,2006,610.0,Homicide
PNG,2007,520.0,Homicide
PNG,2008,603.0,Homicide
PNG,2009,697.0,Homicide
PNG,2010,713.0,Homicide
PRY,2000,995.0,Homicide
PRY,2001,1314.0,Homicide
PRY,2002,1372.0,Homicide
PRY,2003,1285.0,Homicide
PRY,2004,1209.0,Homicide
PRY,2005,887.0,Homicide
PRY,2006,742.0,Homicide
PRY,2007,783.0,Homicide
PRY,2008,833.0,Homicide
PRY,2009,821.0,Homicide
PRY,2010,741.0,Homicide
PRY,2011,657.0,Homicide
PRY,2012,649.0,Homicide
PRY,2013,604.0,Homicide
PRY,2014,578.0,Homicide
PRY,2015,617.0,Homicide
PRY,2016,669.0,Homicide
PRY,2017,541.0,Homicide
PRY,2018,497.0,Homicide
PRY,2019,554.0,Homicide
PRY,2020,481.0,Homicide
PRY,2021,525.0,Homicide
PRY,2022,472.0,Homicide
PRY,2023,464.0,Homicide
PER,2011,1617.0,Homicide
PER,2012,1968.0,Homicide
PER,2013,2013.0,Homicide
PER,2014,2076.0,Homicide
PER,2015,2247.0,Homicide
PER,2016,2435.0,Homicide
PER,2017,2487.0,Homicide
PER,2018,2452.0,Homicide
PER,2019,2385.0,Homicide
PER,2020,1903.0,Homicide
PER,2021,2853.0,Homicide
PHL,1990,9281.0,Homicide
PHL,1991,8707.0,Homicide
PHL,1992,8293.0,Homicide
PHL,1993,7758.0,Homicide
PHL,1994,6446.0,Homicide
PHL,1998,5913.0,Homicide
PHL,1999,5703.0,Homicide
PHL,2000,5735.0,Homicide
PHL,2001,5852.0,Homicide
PHL,2002,6553.0,Homicide
PHL,2007,5962.0,Homicide
PHL,2008,5820.0,Homicide
PHL,2009,9088.0,Homicide
PHL,2010,8645.0,Homicide
PHL,2011,8489.0,Homicide
PHL,2012,8484.0,Homicide
PHL,2016,11155.0,Homicide
PHL,2017,8268.0,Homicide
PHL,2018,5651.0,Homicide
PHL,2019,4764.0,Homicide
PHL,2023,4995.0,Homicide
POL,1990,679.0,Homicide
POL,1991,849.0,Homicide
POL,1992,857.0,Homicide
POL,1993,905.0,Homicide
POL,1994,917.0,Homicide
POL,1995,853.0,Homicide
POL,1996,873.0,Homicide
POL,1997,807.0,Homicide
POL,1998,759.0,Homicide
POL,1999,741.0,Homicide
POL,2000,855.0,Homicide
POL,2001,776.0,Homicide
POL,2002,716.0,Homicide
POL,2008,326.0,Homicide
POL,2009,387.0,Homicide
POL,2010,384.0,Homicide
POL,2011,422.0,Homicide
POL,2012,409.0,Homicide
POL,2013,305.0,Homicide
POL,2014,287.0,Homicide
POL,2015,298.0,Homicide
POL,2016,260.0,Homicide
POL,2017,287.0,Homicide
POL,2018,273.0,Homicide
POL,2019,253.0,Homicide
POL,2020,266.0,Homicide
POL,2021,273.0,Homicide
POL,2022,270.0,Homicide
POL,2023,311.0,Homicide
PRT,1990,154.86896,Homicide
PRT,1991,152.05316,Homicide
PRT,1992,142.66716,Homicide
PRT,1993,139.85136,Homicide
PRT,1994,143.0,Homicide
PRT,1995,109.0,Homicide
PRT,1996,106.0,Homicide
PRT,1997,114.0,Homicide
PRT,1998,125.0,Homicide
PRT,1999,109.0,Homicide
PRT,2000,116.0,Homicide
PRT,2001,105.0,Homicide
PRT,2002,119.0,Homicide
PRT,2005,135.0,Homicide
PRT,2010,124.0,Homicide
PRT,2011,114.0,Homicide
PRT,2012,122.0,Homicide
PRT,2013,144.0,Homicide
PRT,2014,92.0,Homicide
PRT,2015,100.0,Homicide
PRT,2016,66.0,Homicide
PRT,2017,76.0,Homicide
PRT,2018,81.0,Homicide
PRT,2019,73.0,Homicide
PRT,2020,81.0,Homicide
PRT,2021,82.0,Homicide
PRT,2022,75.0,Homicide
PRI,1990,600.0,Homicide
PRI,1991,817.0,Homicide
PRI,1992,864.0,Homicide
PRI,1993,954.0,Homicide
PRI,1994,995.0,Homicide
PRI,1995,864.0,Homicide
PRI,1996,868.0,Homicide
PRI,1997,724.0,Homicide
PRI,1998,652.0,Homicide
PRI,1999,593.0,Homicide
PRI,2000,734.0,Homicide
PRI,2001,802.0,Homicide
PRI,2002,820.0,Homicide
PRI,2003,818.0,Homicide
PRI,2004,843.0,Homicide
PRI,2005,825.0,Homicide
PRI,2006,783.0,Homicide
PRI,2007,774.0,Homicide
PRI,2008,874.0,Homicide
PRI,2009,956.0,Homicide
PRI,2010,1030.0,Homicide
PRI,2011,1179.0,Homicide
PRI,2012,1015.0,Homicide
PRI,2013,924.0,Homicide
PRI,2014,704.0,Homicide
PRI,2015,614.0,Homicide
PRI,2016,704.0,Homicide
PRI,2017,728.0,Homicide
PRI,2018,664.0,Homicide
PRI,2019,633.0,Homicide
PRI,2020,556.0,Homicide
PRI,2021,632.0,Homicide
PRI,2022,572.0,Homicide
PRI,2023,473.0,Homicide
PRI,2024,489.0,Homicide
QAT,1990,4.0,Homicide
QAT,1991,4.0,Homicide
QAT,1992,6.0,Homicide
QAT,1993,4.0,Homicide
QAT,1994,5.0,Homicide
QAT,1998,2.0,Homicide
QAT,1999,3.0,Homicide
QAT,2000,1.0,Homicide
QAT,2001,5.0,Homicide
QAT,2004,5.0,Homicide
QAT,2005,6.0,Homicide
QAT,2006,5.0,Homicide
QAT,2007,9.0,Homicide
QAT,2008,12.0,Homicide
QAT,2009,8.0,Homicide
QAT,2010,4.0,Homicide
QAT,2011,4.0,Homicide
QAT,2012,7.0,Homicide
QAT,2013,9.0,Homicide
QAT,2014,9.0,Homicide
QAT,2015,6.0,Homicide
QAT,2016,12.0,Homicide
QAT,2017,12.0,Homicide
QAT,2018,10.0,Homicide
QAT,2019,11.0,Homicide
QAT,2020,12.0,Homicide
QAT,2021,9.0,Homicide
QAT,2022,2.0,Homicide
ROU,1990,796.0,Homicide
ROU,1991,826.0,Homicide
ROU,1992,839.0,Homicide
ROU,1993,737.0,Homicide
ROU,1994,776.0,Homicide
ROU,1995,758.0,Homicide
ROU,1996,722.0,Homicide
ROU,1997,693.0,Homicide
ROU,1998,561.0,Homicide
ROU,1999,566.0,Homicide
ROU,2000,556.0,Homicide
ROU,2001,699.0,Homicide
ROU,2002,656.0,Homicide
ROU,2003,696.0,Homicide
ROU,2004,487.0,Homicide
ROU,2005,433.0,Homicide
ROU,2006,357.0,Homicide
ROU,2007,379.0,Homicide
ROU,2008,302.0,Homicide
ROU,2009,258.0,Homicide
ROU,2010,266.0,Homicide
ROU,2011,205.0,Homicide
ROU,2012,212.0,Homicide
ROU,2013,218.0,Homicide
ROU,2014,325.0,Homicide
ROU,2015,339.0,Homicide
ROU,2016,306.0,Homicide
ROU,2017,255.0,Homicide
ROU,2018,250.0,Homicide
ROU,2019,244.0,Homicide
ROU,2020,281.0,Homicide
ROU,2021,244.0,Homicide
ROU,2022,247.0,Homicide
ROU,2023,212.0,Homicide
ROU,2024,213.0,Homicide
RUS,1990,21145.0,Homicide
RUS,1991,22621.0,Homicide
RUS,1992,33912.0,Homicide
RUS,1993,45060.0,Homicide
RUS,1994,47870.0,Homicide
RUS,1995,45257.0,Homicide
RUS,1996,39083.0,Homicide
RUS,1997,34995.0,Homicide
RUS,1998,33553.0,Homicide
RUS,1999,38225.0,Homicide
RUS,2000,41090.0,Homicide
RUS,2001,42921.0,Homicide
RUS,2002,44252.0,Homicide
RUS,2003,41764.0,Homicide
RUS,2004,39256.0,Homicide
RUS,2005,35636.0,Homicide
RUS,2006,28844.0,Homicide
RUS,2007,25377.0,Homicide
RUS,2008,18188.0,Homicide
RUS,2009,17659.0,Homicide
RUS,2010,16690.0,Homicide
RUS,2011,16175.0,Homicide
RUS,2012,16247.0,Homicide
RUS,2013,16033.0,Homicide
RUS,2014,16516.0,Homicide
RUS,2015,16646.0,Homicide
RUS,2016,15864.0,Homicide
RUS,2017,13293.0,Homicide
RUS,2018,11964.0,Homicide
RUS,2019,11202.0,Homicide
RUS,2020,10697.0,Homicide
RUS,2021,9866.0,Homicide
RUS,2024,11327.0,Homicide
RWA,2006,319.0,Homicide
RWA,2007,268.0,Homicide
RWA,2008,144.0,Homicide
RWA,2010,291.0,Homicide
RWA,2012,256.0,Homicide
RWA,2013,359.0,Homicide
RWA,2014,428.0,Homicide
RWA,2015,293.0,Homicide
RWA,2016,392.0,Homicide
RWA,2017,470.0,Homicide
RWA,2018,285.0,Homicide
RWA,2019,404.0,Homicide
RWA,2020,472.0,Homicide
KNA,1995,4.0,Homicide
KNA,1996,4.0,Homicide
KNA,1997,7.0,Homicide
KNA,1998,8.0,Homicide
KNA,1999,6.0,Homicide
KNA,2000,3.0,Homicide
KNA,2001,6.0,Homicide
KNA,2002,5.0,Homicide
KNA,2003,10.0,Homicide
KNA,2004,11.0,Homicide
KNA,2005,8.0,Homicide
KNA,2006,17.0,Homicide
KNA,2007,16.0,Homicide
KNA,2008,23.0,Homicide
KNA,2009,27.0,Homicide
KNA,2010,21.0,Homicide
KNA,2011,34.0,Homicide
KNA,2012,18.0,Homicide
KNA,2016,30.0,Homicide
KNA,2017,23.0,Homicide
KNA,2018,23.0,Homicide
KNA,2019,12.0,Homicide
KNA,2020,10.0,Homicide
KNA,2021,14.0,Homicide
KNA,2022,11.0,Homicide
LCA,1990,14.0,Homicide
LCA,1991,10.0,Homicide
LCA,1992,14.0,Homicide
LCA,1993,8.0,Homicide
LCA,1994,10.0,Homicide
LCA,1995,16.0,Homicide
LCA,1996,12.0,Homicide
LCA,1997,13.0,Homicide
LCA,1998,14.0,Homicide
LCA,1999,16.0,Homicide
LCA,2000,23.0,Homicide
LCA,2001,34.0,Homicide
LCA,2002,42.0,Homicide
LCA,2003,36.0,Homicide
LCA,2004,37.0,Homicide
LCA,2005,41.0,Homicide
LCA,2006,43.0,Homicide
LCA,2007,29.0,Homicide
LCA,2008,39.0,Homicide
LCA,2009,39.0,Homicide
LCA,2010,44.0,Homicide
LCA,2011,46.0,Homicide
LCA,2012,39.0,Homicide
LCA,2013,33.0,Homicide
LCA,2014,34.0,Homicide
LCA,2015,28.0,Homicide
LCA,2016,30.0,Homicide
LCA,2017,49.0,Homicide
LCA,2018,37.0,Homicide
LCA,2019,46.0,Homicide
LCA,2020,52.0,Homicide
LCA,2021,70.0,Homicide
LCA,2022,66.0,Homicide
LCA,2023,70.0,Homicide
VCT,1990,11.0,Homicide
VCT,1991,18.0,Homicide
VCT,1992,18.0,Homicide
VCT,1993,14.0,Homicide
VCT,1994,13.0,Homicide
VCT,1995,20.0,Homicide
VCT,1996,24.0,Homicide
VCT,1997,9.0,Homicide
VCT,1998,24.0,Homicide
VCT,1999,14.0,Homicide
VCT,2000,20.0,Homicide
VCT,2001,12.0,Homicide
VCT,2002,20.0,Homicide
VCT,2003,18.0,Homicide
VCT,2004,29.0,Homicide
VCT,2005,26.0,Homicide
VCT,2006,20.0,Homicide
VCT,2007,40.0,Homicide
VCT,2008,16.0,Homicide
VCT,2009,23.0,Homicide
VCT,2010,25.0,Homicide
VCT,2016,40.0,Homicide
VCT,2017,39.0,Homicide
VCT,2018,34.0,Homicide
VCT,2019,19.0,Homicide
VCT,2020,33.0,Homicide
VCT,2021,32.0,Homicide
VCT,2022,42.0,Homicide
WSM,2009,16.0,Homicide
WSM,2010,16.0,Homicide
WSM,2013,6.0,Homicide
WSM,2017,7.0,Homicide
WSM,2018,13.0,Homicide
SMR,1997,0.0,Homicide
SMR,1998,0.0,Homicide
SMR,1999,0.0,Homicide
SMR,2000,0.0,Homicide
SMR,2001,0.0,Homicide
SMR,2002,1.0,Homicide
SMR,2003,0.0,Homicide
SMR,2004,0.0,Homicide
SMR,2005,0.0,Homicide
SMR,2006,0.0,Homicide
SMR,2007,0.0,Homicide
SMR,2008,0.0,Homicide
SMR,2009,0.0,Homicide
SMR,2010,0.0,Homicide
SMR,2011,0.0,Homicide
STP,1990,8.0,Homicide
STP,1991,7.0,Homicide
STP,1992,12.0,Homicide
STP,1993,8.0,Homicide
STP,1994,8.0,Homicide
STP,2006,4.0,Homicide
STP,2007,4.0,Homicide
STP,2008,14.0,Homicide
STP,2009,5.0,Homicide
STP,2010,6.0,Homicide
STP,2011,6.0,Homicide
SAU,1999,184.0,Homicide
SAU,2000,173.0,Homicide
SAU,2001,229.0,Homicide
SAU,2002,285.0,Homicide
SAU,2003,250.0,Homicide
SAU,2004,301.0,Homicide
SAU,2005,297.0,Homicide
SAU,2006,255.0,Homicide
SAU,2007,265.0,Homicide
SAU,2018,224.0,Homicide
SAU,2019,285.0,Homicide
SRB,2000,228.0,Homicide
SRB,2001,243.0,Homicide
SRB,2002,200.0,Homicide
SRB,2003,176.0,Homicide
SRB,2004,164.0,Homicide
SRB,2005,147.0,Homicide
SRB,2006,156.0,Homicide
SRB,2007,171.0,Homicide
SRB,2008,140.0,Homicide
SRB,2009,154.0,Homicide
SRB,2010,132.0,Homicide
SRB,2011,129.0,Homicide
SRB,2012,110.0,Homicide
SRB,2013,139.0,Homicide
SRB,2014,118.0,Homicide
SRB,2015,100.0,Homicide
SRB,2016,116.0,Homicide
SRB,2017,86.0,Homicide
SRB,2018,105.0,Homicide
SRB,2019,88.0,Homicide
SRB,2020,84.0,Homicide
SRB,2021,77.0,Homicide
SRB,2022,74.0,Homicide
SRB,2023,89.0,Homicide
SYC,2004,10.0,Homicide
SYC,2006,9.0,Homicide
SYC,2007,8.0,Homicide
SYC,2008,6.0,Homicide
SYC,2009,14.0,Homicide
SYC,2010,9.0,Homicide
SYC,2011,16.0,Homicide
SYC,2012,4.0,Homicide
SYC,2013,18.0,Homicide
SYC,2014,16.0,Homicide
SYC,2015,7.0,Homicide
SYC,2016,12.0,Homicide
SYC,2017,7.0,Homicide
SYC,2018,9.0,Homicide
SYC,2019,10.0,Homicide
SYC,2020,9.0,Homicide
SYC,2021,5.0,Homicide
SYC,2022,10.0,Homicide
SLE,2004,112.0,Homicide
SLE,2005,99.0,Homicide
SLE,2006,101.0,Homicide
SLE,2007,134.0,Homicide
SLE,2008,184.0,Homicide
SLE,2009,158.0,Homicide
SLE,2010,163.0,Homicide
SLE,2011,187.0,Homicide
SLE,2012,113.0,Homicide
SLE,2015,124.0,Homicide
SLE,2020,176.0,Homicide
SGP,1990,47.0,Homicide
SGP,1991,51.0,Homicide
SGP,1992,43.0,Homicide
SGP,1993,58.0,Homicide
SGP,1994,49.0,Homicide
SGP,1995,54.0,Homicide
SGP,1996,33.0,Homicide
SGP,1997,38.0,Homicide
SGP,1998,40.0,Homicide
SGP,1999,39.0,Homicide
SGP,2000,41.0,Homicide
SGP,2001,32.0,Homicide
SGP,2002,31.0,Homicide
SGP,2003,27.0,Homicide
SGP,2004,20.0,Homicide
SGP,2006,17.0,Homicide
SGP,2007,18.0,Homicide
SGP,2008,27.0,Homicide
SGP,2009,20.0,Homicide
SGP,2010,19.0,Homicide
SGP,2011,16.0,Homicide
SGP,2012,11.0,Homicide
SGP,2013,17.0,Homicide
SGP,2014,14.0,Homicide
SGP,2015,14.0,Homicide
SGP,2016,18.0,Homicide
SGP,2017,11.0,Homicide
SGP,2018,9.0,Homicide
SGP,2019,12.0,Homicide
SGP,2020,10.0,Homicide
SGP,2021,6.0,Homicide
SGP,2022,7.0,Homicide
SGP,2023,4.0,Homicide
SVK,1990,93.0,Homicide
SVK,1991,128.0,Homicide
SVK,1993,137.0,Homicide
SVK,1994,129.0,Homicide
SVK,1995,128.0,Homicide
SVK,1996,132.0,Homicide
SVK,1997,140.0,Homicide
SVK,1998,128.0,Homicide
SVK,1999,141.0,Homicide
SVK,2000,129.0,Homicide
SVK,2001,118.0,Homicide
SVK,2002,121.0,Homicide
SVK,2003,137.0,Homicide
SVK,2004,108.0,Homicide
SVK,2005,93.0,Homicide
SVK,2006,82.0,Homicide
SVK,2007,82.0,Homicide
SVK,2008,86.0,Homicide
SVK,2009,78.0,Homicide
SVK,2010,89.0,Homicide
SVK,2011,96.0,Homicide
SVK,2012,75.0,Homicide
SVK,2013,78.0,Homicide
SVK,2014,72.0,Homicide
SVK,2015,48.0,Homicide
SVK,2016,60.0,Homicide
SVK,2017,80.0,Homicide
SVK,2018,67.0,Homicide
SVK,2019,76.0,Homicide
SVK,2020,63.0,Homicide
SVK,2021,55.0,Homicide
SVK,2022,42.0,Homicide
SVK,2023,62.0,Homicide
SVN,1990,41.0,Homicide
SVN,1991,40.0,Homicide
SVN,1992,48.0,Homicide
SVN,1993,26.0,Homicide
SVN,1994,41.0,Homicide
SVN,1995,44.0,Homicide
SVN,1996,38.0,Homicide
SVN,1997,36.0,Homicide
SVN,1998,14.0,Homicide
SVN,1999,25.0,Homicide
SVN,2000,36.0,Homicide
SVN,2001,28.0,Homicide
SVN,2002,36.0,Homicide
SVN,2003,21.0,Homicide
SVN,2004,27.0,Homicide
SVN,2005,20.0,Homicide
SVN,2006,12.0,Homicide
SVN,2007,24.0,Homicide
SVN,2008,10.0,Homicide
SVN,2009,13.0,Homicide
SVN,2010,15.0,Homicide
SVN,2011,16.0,Homicide
SVN,2012,14.0,Homicide
SVN,2013,12.0,Homicide
SVN,2014,16.0,Homicide
SVN,2015,20.0,Homicide
SVN,2016,10.0,Homicide
SVN,2017,19.0,Homicide
SVN,2018,9.0,Homicide
SVN,2019,14.0,Homicide
SVN,2020,11.0,Homicide
SVN,2021,9.0,Homicide
SVN,2022,13.0,Homicide
SVN,2023,12.0,Homicide
SLB,2004,20.0,Homicide
SLB,2005,26.0,Homicide
SLB,2006,23.0,Homicide
SLB,2007,26.0,Homicide
SLB,2008,19.0,Homicide
ZAF,1994,25965.0,Homicide
ZAF,1995,26877.0,Homicide
ZAF,1996,25470.0,Homicide
ZAF,1997,24486.0,Homicide
ZAF,1998,25127.0,Homicide
ZAF,1999,22604.0,Homicide
ZAF,2000,21758.0,Homicide
ZAF,2001,21405.0,Homicide
ZAF,2002,21553.0,Homicide
ZAF,2003,19824.0,Homicide
ZAF,2004,18793.0,Homicide
ZAF,2005,18528.0,Homicide
ZAF,2006,19106.0,Homicide
ZAF,2007,18400.0,Homicide
ZAF,2008,18084.0,Homicide
ZAF,2009,16767.0,Homicide
ZAF,2010,15893.0,Homicide
ZAF,2011,15554.0,Homicide
ZAF,2012,16213.0,Homicide
ZAF,2013,17023.0,Homicide
ZAF,2014,17805.0,Homicide
ZAF,2015,18673.0,Homicide
ZAF,2016,19016.0,Homicide
ZAF,2017,20336.0,Homicide
ZAF,2018,21022.0,Homicide
ZAF,2019,21325.0,Homicide
ZAF,2020,19972.0,Homicide
ZAF,2021,25181.0,Homicide
ZAF,2022,27272.0,Homicide
KOR,1990,208.03244,Homicide
KOR,1991,216.55518,Homicide
KOR,1992,239.79903,Homicide
KOR,1993,306.4314,Homicide
KOR,1994,223.52834,Homicide
KOR,1995,228.1771,Homicide
KOR,1996,246.38478,Homicide
KOR,1997,277.3766,Homicide
KOR,1998,377.71252,Homicide
KOR,1999,384.68567,Homicide
KOR,2000,369.96457,Homicide
KOR,2001,407.15472,Homicide
KOR,2002,370.73935,Homicide
KOR,2003,386.62265,Homicide
KOR,2004,419.93884,Homicide
KOR,2005,411.0287,Homicide
KOR,2006,415.67746,Homicide
KOR,2007,430.39856,Homicide
KOR,2008,429.62378,Homicide
KOR,2009,532.2841,Homicide
KOR,2010,484.63422,Homicide
KOR,2011,403.0,Homicide
KOR,2012,435.0,Homicide
KOR,2013,352.0,Homicide
KOR,2014,377.0,Homicide
KOR,2015,375.0,Homicide
KOR,2016,356.0,Homicide
KOR,2017,301.0,Homicide
KOR,2018,309.0,Homicide
KOR,2019,297.0,Homicide
KOR,2020,308.0,Homicide
KOR,2021,245.0,Homicide
KOR,2022,257.0,Homicide
KOR,2023,247.0,Homicide
ESP,1990,483.95798,Homicide
ESP,1991,439.4999,Homicide
ESP,1992,440.77014,Homicide
ESP,1993,473.79614,Homicide
ESP,1994,429.0,Homicide
ESP,1995,411.0,Homicide
ESP,1996,397.0,Homicide
ESP,1997,463.0,Homicide
ESP,1998,522.0,Homicide
ESP,1999,486.0,Homicide
ESP,2000,553.0,Homicide
ESP,2001,577.0,Homicide
ESP,2002,564.0,Homicide
ESP,2003,587.0,Homicide
ESP,2004,520.0,Homicide
ESP,2005,518.0,Homicide
ESP,2006,476.0,Homicide
ESP,2007,482.0,Homicide
ESP,2008,407.0,Homicide
ESP,2009,412.0,Homicide
ESP,2010,401.0,Homicide
ESP,2011,385.0,Homicide
ESP,2012,364.0,Homicide
ESP,2013,302.0,Homicide
ESP,2014,323.0,Homicide
ESP,2015,302.0,Homicide
ESP,2016,294.0,Homicide
ESP,2017,307.0,Homicide
ESP,2018,289.0,Homicide
ESP,2019,331.0,Homicide
ESP,2020,331.0,Homicide
ESP,2021,290.0,Homicide
ESP,2022,325.0,Homicide
ESP,2023,331.0,Homicide
LKA,1990,1985.0,Homicide
LKA,1995,1614.0,Homicide
LKA,1996,1775.0,Homicide
LKA,1997,1851.0,Homicide
LKA,1999,1919.0,Homicide
LKA,2005,1219.0,Homicide
LKA,2006,2044.0,Homicide
LKA,2008,2002.0,Homicide
LKA,2009,1099.0,Homicide
LKA,2010,763.0,Homicide
LKA,2011,732.0,Homicide
LKA,2012,676.0,Homicide
LKA,2013,619.0,Homicide
LKA,2014,553.0,Homicide
LKA,2015,487.0,Homicide
LKA,2016,530.0,Homicide
LKA,2017,486.0,Homicide
LKA,2018,514.0,Homicide
LKA,2019,742.0,Homicide
SUR,2000,68.0,Homicide
SUR,2001,79.0,Homicide
SUR,2002,57.0,Homicide
SUR,2003,60.0,Homicide
SUR,2004,46.0,Homicide
SUR,2005,69.0,Homicide
SUR,2006,62.0,Homicide
SUR,2007,45.0,Homicide
SUR,2008,43.0,Homicide
SUR,2013,29.0,Homicide
SUR,2014,32.0,Homicide
SUR,2015,34.0,Homicide
SUR,2016,41.0,Homicide
SUR,2017,36.0,Homicide
SUR,2018,38.0,Homicide
SUR,2019,30.0,Homicide
SUR,2020,55.0,Homicide
SUR,2021,35.0,Homicide
SUR,2022,45.0,Homicide
SUR,2023,41.0,Homicide
SWE,1990,95.0,Homicide
SWE,1991,115.0,Homicide
SWE,1992,114.0,Homicide
SWE,1993,108.0,Homicide
SWE,1994,100.0,Homicide
SWE,1995,87.0,Homicide
SWE,1996,99.0,Homicide
SWE,1997,87.0,Homicide
SWE,1998,92.0,Homicide
SWE,1999,101.0,Homicide
SWE,2000,96.0,Homicide
SWE,2001,87.0,Homicide
SWE,2002,101.0,Homicide
SWE,2003,85.0,Homicide
SWE,2004,107.0,Homicide
SWE,2005,83.0,Homicide
SWE,2006,91.0,Homicide
SWE,2007,111.0,Homicide
SWE,2008,82.0,Homicide
SWE,2009,93.0,Homicide
SWE,2010,91.0,Homicide
SWE,2011,81.0,Homicide
SWE,2012,68.0,Homicide
SWE,2013,87.0,Homicide
SWE,2014,87.0,Homicide
SWE,2015,112.0,Homicide
SWE,2016,106.0,Homicide
SWE,2017,113.0,Homicide
SWE,2018,108.0,Homicide
SWE,2019,111.0,Homicide
SWE,2020,124.0,Homicide
SWE,2021,113.0,Homicide
SWE,2022,116.0,Homicide
SWE,2023,121.0,Homicide
CHE,1990,110.0,Homicide
CHE,1991,98.0,Homicide
CHE,1992,93.0,Homicide
CHE,1993,105.0,Homicide
CHE,1994,80.0,Homicide
CHE,1995,82.0,Homicide
CHE,1996,83.0,Homicide
CHE,1997,87.0,Homicide
CHE,1998,76.0,Homicide
CHE,1999,89.0,Homicide
CHE,2000,69.0,Homicide
CHE,2001,86.0,Homicide
CHE,2002,86.0,Homicide
CHE,2009,51.0,Homicide
CHE,2010,52.0,Homicide
CHE,2011,46.0,Homicide
CHE,2012,45.0,Homicide
CHE,2013,57.0,Homicide
CHE,2014,41.0,Homicide
CHE,2015,57.0,Homicide
CHE,2016,45.0,Homicide
CHE,2017,45.0,Homicide
CHE,2018,50.0,Homicide
CHE,2019,46.0,Homicide
CHE,2020,47.0,Homicide
CHE,2021,42.0,Homicide
CHE,2022,42.0,Homicide
CHE,2023,53.0,Homicide
SYR,1997,296.0,Homicide
SYR,1998,336.0,Homicide
SYR,1999,330.0,Homicide
SYR,2000,357.0,Homicide
SYR,2001,376.0,Homicide
SYR,2002,368.0,Homicide
SYR,2003,405.0,Homicide
SYR,2004,426.0,Homicide
SYR,2005,430.0,Homicide
SYR,2006,446.0,Homicide
SYR,2007,533.0,Homicide
SYR,2008,529.0,Homicide
SYR,2009,476.0,Homicide
SYR,2010,463.0,Homicide
TJK,1990,168.0,Homicide
TJK,1991,148.0,Homicide
TJK,1992,605.0,Homicide
TJK,1993,1304.0,Homicide
TJK,1994,636.0,Homicide
TJK,1995,435.0,Homicide
TJK,1996,484.0,Homicide
TJK,1997,498.0,Homicide
TJK,1998,491.0,Homicide
TJK,1999,357.0,Homicide
TJK,2000,283.0,Homicide
TJK,2001,233.0,Homicide
TJK,2002,180.0,Homicide
TJK,2003,164.0,Homicide
TJK,2004,142.0,Homicide
TJK,2005,157.0,Homicide
TJK,2006,194.0,Homicide
TJK,2007,132.0,Homicide
TJK,2008,100.0,Homicide
TJK,2009,97.0,Homicide
TJK,2010,181.0,Homicide
TJK,2011,126.0,Homicide
TJK,2020,87.0,Homicide
TZA,1995,2110.0,Homicide
TZA,1996,2283.0,Homicide
TZA,1997,2355.0,Homicide
TZA,2003,2778.0,Homicide
TZA,2004,2926.0,Homicide
TZA,2010,3888.0,Homicide
TZA,2011,4149.0,Homicide
TZA,2012,4092.0,Homicide
TZA,2013,3697.0,Homicide
TZA,2015,3746.0,Homicide
TZA,2016,3439.0,Homicide
TZA,2017,3147.0,Homicide
TZA,2018,2734.0,Homicide
TZA,2019,2719.0,Homicide
TZA,2020,2286.0,Homicide
THA,1990,5344.0,Homicide
THA,1991,5585.6973,Homicide
THA,1992,5958.6387,Homicide
THA,1993,5482.2363,Homicide
